country_code,country_name,data_used,un_development_lvl,oecd_member,age_sex_group,total_pop,migrant_pop_2015,migrant_pop_2017,migrant_pop_2019,fb_expats,fb_users,fb_penetration
174,Comoros,B,Less Developed Regions,FALSE,male_age2,36124,601,609,619,2500,18000,0.49828368951389657
174,Comoros,B,Less Developed Regions,FALSE,male_age3,32215.000000000004,656,648,623,3700,26000,0.8070774483936054
174,Comoros,B,Less Developed Regions,FALSE,male_age4,27102,656,633,627,1000,9000,0.33207881337170686
174,Comoros,B,Less Developed Regions,FALSE,male_age5,21440,598,599,625,1000,5900,0.2751865671641791
174,Comoros,B,Less Developed Regions,FALSE,male_age6,17198,517,556,556,1000,4100,0.23839981393185253
174,Comoros,B,Less Developed Regions,FALSE,male_age7,13988,409,472,470,1000,2800,0.20017157563625965
174,Comoros,B,Less Developed Regions,FALSE,male_age8,11192,309,374,369,1000,1700,0.1518942101501072
174,Comoros,B,Less Developed Regions,FALSE,male_age9,8461,234,293,269,1000,1000,0.11818933932159319
174,Comoros,B,Less Developed Regions,FALSE,female_age0,44072,505,403,474,1000,13000,0.29497186422218186
174,Comoros,B,Less Developed Regions,FALSE,female_age1,39181,601,565,624,1500,19000,0.4849289196294122
174,Comoros,B,Less Developed Regions,FALSE,female_age2,35141,668,689,724,1100,13000,0.3699382487692439
174,Comoros,B,Less Developed Regions,FALSE,female_age3,31456,718,721,734,1500,17000,0.5404374364191251
174,Comoros,B,Less Developed Regions,FALSE,female_age4,26604,705,691,684,1000,4900,0.18418282964967675
174,Comoros,B,Less Developed Regions,FALSE,female_age5,21217,626,639,635,1000,3000,0.14139605033699393
174,Comoros,B,Less Developed Regions,FALSE,female_age6,17181,509,556,519,1000,2000,0.11640765962400326
174,Comoros,B,Less Developed Regions,FALSE,female_age7,14140,383,449,405,1000,1300,0.09193776520509193
174,Comoros,B,Less Developed Regions,FALSE,female_age8,11572,279,342,301,1000,1000,0.08641548565502938
174,Comoros,B,Less Developed Regions,FALSE,female_age9,9073,187,237,220,1000,1000,0.11021712774165106
175,Mayotte,B,Less Developed Regions,FALSE,male_age0,15011,2356,2094,1953,1000,13000,0.866031576843648
175,Mayotte,B,Less Developed Regions,FALSE,male_age1,12573,2949,2788,2620,1100,11000,0.8748906386701663
175,Mayotte,B,Less Developed Regions,FALSE,male_age2,8951,3684,3522,3391,1300,7900,0.8825829516255167
175,Mayotte,B,Less Developed Regions,FALSE,male_age3,7499,4188,3941,3771,1300,5300,0.7067609014535271
175,Mayotte,B,Less Developed Regions,FALSE,male_age4,6880,4193,3923,3913,1000,3400,0.4941860465116279
175,Mayotte,B,Less Developed Regions,FALSE,male_age5,7163,3688,3562,3781,1000,3100,0.43277956163618597
175,Mayotte,B,Less Developed Regions,FALSE,male_age6,6246,2834,2997,3298,1000,2200,0.3522254242715338
175,Mayotte,B,Less Developed Regions,FALSE,male_age7,4522,1887,2162,2416,1000,1600,0.35382574082264484
175,Mayotte,B,Less Developed Regions,FALSE,male_age8,3399,1288,1469,1541,1000,1000,0.29420417769932333
175,Mayotte,B,Less Developed Regions,FALSE,male_age9,2570,1096,1098,1046,1000,1000,0.38910505836575876
175,Mayotte,B,Less Developed Regions,FALSE,female_age0,14623,3189,2855,2679,1000,12000,0.8206250427408877
175,Mayotte,B,Less Developed Regions,FALSE,female_age1,12309,4213,4013,3796,1100,9600,0.7799171338045333
175,Mayotte,B,Less Developed Regions,FALSE,female_age2,9794,5088,4902,4750,1400,8200,0.8372472942617929
175,Mayotte,B,Less Developed Regions,FALSE,female_age3,9644,5450,5146,4973,1200,5600,0.5806719203649938
175,Mayotte,B,Less Developed Regions,FALSE,female_age4,8963,5090,4795,4812,1000,3400,0.37933727546580387
175,Mayotte,B,Less Developed Regions,FALSE,female_age5,7825,4161,4045,4319,1000,2900,0.3706070287539936
175,Mayotte,B,Less Developed Regions,FALSE,female_age6,6115,2902,3090,3418,1000,1600,0.2616516762060507
175,Mayotte,B,Less Developed Regions,FALSE,female_age7,4674,1727,1990,2237,1000,1000,0.2139495079161318
175,Mayotte,B,Less Developed Regions,FALSE,female_age8,3569,1096,1257,1325,1000,1000,0.2801905295601009
175,Mayotte,B,Less Developed Regions,FALSE,female_age9,2706,922,928,888,1000,1000,0.36954915003695493
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age0,287960,15352,14494,15016,3500,58000,0.2014168634532574
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age1,238869,16689,16788,18261,11000,110000,0.46050345586911656
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age2,199449,19736,19170,21865,15000,84000,0.42116029661718035
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age3,177197,20939,20130,23157,15000,77000,0.4345446028995976
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age4,162940,20718,19650,22069,8300,45000,0.27617527924389346
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age5,146597,17513,18358,20674,5900,36000,0.2455711917706365
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age6,121075,13760,16163,16424,3100,21000,0.1734462110262234
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age7,93824,10515,12940,12675,2100,14000,0.1492155525238745
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age8,67912,8445,10021,9765,1000,8600,0.12663446813523382
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,male_age9,46260,6758,7801,7634,1000,8900,0.19239083441418073
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age0,285007,12842,12208,14752,3800,50000,0.17543428757890156
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age1,237398,14423,14609,16860,7900,82000,0.3454115030455185
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age2,198545,17293,16915,18509,6800,58000,0.29212521090936566
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age3,176626,18251,17669,18428,6300,52000,0.2944073918902087
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age4,163316,17890,17085,17099,2800,26000,0.1592005682235666
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age5,146923,15036,15871,15940,1800,19000,0.1293194394342615
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age6,121219,11680,13815,12580,1000,9600,0.07919550565505408
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age7,95150,8612,10668,9456,1000,6300,0.06621124540199684
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age8,71006,6449,7703,7050,1000,3600,0.05069994085006901
178,Congo - Brazzaville,B,Less Developed Regions,FALSE,female_age9,51035,4683,5438,5419,1000,4500,0.08817478201234447
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age0,4760695,28562,43755,46258,21000,280000,0.058814941935998843
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age1,3869120,27629,43252,55285,43000,620000,0.16024315606649575
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age2,3216124,25912,42353,57443,28000,380000,0.11815464826604945
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age3,2659811,21858,38035,50753,24000,330000,0.1240689658024574
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age4,2195945,18088,31423,39430,12000,170000,0.07741541796356466
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age5,1796455,14908,26097,32015,8400,130000,0.07236474055848881
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age6,1467659,12812,22185,27099,5000,80000,0.054508574539453646
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age7,1186242,11490,19675,23037,3500,61000,0.051422896845668926
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age8,934221,10355,17744,20188,2100,39000,0.04174601084754036
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,male_age9,712165,8178,15058,17746,2300,47000,0.06599594195165447
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age0,4711815,29716,45112,50076,9200,210000,0.04456881265499601
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age1,3860593,32052,49696,64505,17000,380000,0.09843047428205978
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age2,3223399,30245,48965,67335,10000,210000,0.0651486210673888
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age3,2681122,25144,43339,58533,8300,190000,0.07086585392235042
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age4,2225456,21379,36783,46973,3300,75000,0.03370095836538669
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age5,1832633,17776,30820,38621,2400,59000,0.032194116334257866
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age6,1508782,14787,25365,31419,1200,30000,0.019883588218841425
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age7,1235495,12286,20844,24381,1000,23000,0.018616020299556047
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age8,991045,10081,17126,19090,1000,14000,0.014126502832868336
180,Congo - Kinshasa,B R,Less Developed Regions,FALSE,female_age9,774246,7258,13253,13938,1000,26000,0.033581058216639155
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age0,185752,14355,7856,9160,10000,160000,0.8613635384814161
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age1,204063,20287,13355,17033,28000,310000,1.5191386973630692
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age2,215602,21922,18920,24529,37000,310000,1.4378345284366565
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age3,217910,23114,22100,25443,33000,270000,1.239043641870497
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age4,199003,22314,22920,23878,25000,200000,1.0050099747239991
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age5,174231,19873,22356,21269,20000,160000,0.9183210794864289
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age6,149226,15710,20001,18962,14000,120000,0.8041494109605565
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age7,149636,11388,15898,15420,10000,100000,0.668288379801652
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age8,145697,8685,12501,11724,6800,84000,0.5765389815850703
188,Costa Rica,B R,Less Developed Regions,FALSE,male_age9,118906,6826,9786,8386,4300,59000,0.4961902679427447
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age0,177679,15822,8684,10203,11000,170000,0.956781611783047
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age1,196168,22469,14838,18383,25000,300000,1.5293014151135762
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age2,208623,24843,21509,25892,31000,290000,1.3900672504949119
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age3,212671,25850,24793,26979,27000,260000,1.2225456221111481
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age4,196071,24570,25316,25839,23000,210000,1.0710405924384534
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age5,174005,21303,24035,24758,19000,170000,0.9769834200166662
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age6,153100,17028,21747,22085,14000,130000,0.8491182233834096
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age7,155306,13205,18492,16590,10000,120000,0.7726681519065587
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age8,151756,9705,14014,11100,7000,100000,0.6589525290598065
188,Costa Rica,B R,Less Developed Regions,FALSE,female_age9,125401,6837,9831,8159,4800,73000,0.5821325188794347
191,Croatia,B R,More Developed Regions,FALSE,male_age0,101202,8174,8552,4193,1000,70000,0.691685935060572
191,Croatia,B R,More Developed Regions,FALSE,male_age1,121093,14160,14986,10332,7700,190000,1.5690419760019159
191,Croatia,B R,More Developed Regions,FALSE,male_age2,120600,15890,17000,13215,12000,200000,1.658374792703151
191,Croatia,B R,More Developed Regions,FALSE,male_age3,130771.99999999999,18235,18399,14421,9700,150000,1.1470345333863519
191,Croatia,B R,More Developed Regions,FALSE,male_age4,143289,22434,21634,16581,8300,120000,0.8374683332286498
191,Croatia,B R,More Developed Regions,FALSE,male_age5,146275,24737,23331,19852,8000,110000,0.7520082037258589
191,Croatia,B R,More Developed Regions,FALSE,male_age6,134892,26587,24249,23048,7100,87000,0.6449604127746642
191,Croatia,B R,More Developed Regions,FALSE,male_age7,138704,28055,24761,24150,6100,69000,0.49746222170953974
191,Croatia,B R,More Developed Regions,FALSE,male_age8,145496,26545,23687,25368,4600,51000,0.3505251003464013
191,Croatia,B R,More Developed Regions,FALSE,male_age9,137574,21637,20678,24121,3400,37000,0.2689461671536773
191,Croatia,B R,More Developed Regions,FALSE,female_age0,95710,7706,8293,3922,1000,90000,0.9403406122662209
191,Croatia,B R,More Developed Regions,FALSE,female_age1,115038,13985,14549,9711,5500,190000,1.651628157652254
191,Croatia,B R,More Developed Regions,FALSE,female_age2,115469,16871,18354,13478,7800,190000,1.6454632845179225
191,Croatia,B R,More Developed Regions,FALSE,female_age3,126747,18778,19674,15469,7300,140000,1.1045626326461375
191,Croatia,B R,More Developed Regions,FALSE,female_age4,138483,23838,22758,17155,6900,130000,0.9387433836644209
191,Croatia,B R,More Developed Regions,FALSE,female_age5,141862,26912,25557,21224,7000,120000,0.8458924870648941
191,Croatia,B R,More Developed Regions,FALSE,female_age6,133973,29492,27734,25521,6700,92000,0.6867055302187755
191,Croatia,B R,More Developed Regions,FALSE,female_age7,142310,31707,29279,27872,5600,75000,0.5270184807813927
191,Croatia,B R,More Developed Regions,FALSE,female_age8,154873,29598,27818,29552,4800,59000,0.3809573004978273
191,Croatia,B R,More Developed Regions,FALSE,female_age9,151474,26419,24669,28179,3600,46000,0.30368248016161187
196,Cyprus,B,Less Developed Regions,FALSE,male_age0,38438,4148,4572,3794,2400,29000,0.7544617305791144
196,Cyprus,B,Less Developed Regions,FALSE,male_age1,49613,10140,9954,6834,18000,96000,1.9349767198113397
196,Cyprus,B,Less Developed Regions,FALSE,male_age2,51892,12341,11378,10597,23000,110000,2.119787250443228
196,Cyprus,B,Less Developed Regions,FALSE,male_age3,49887,11842,9852,11081,19000,77000,1.5434882835207568
196,Cyprus,B,Less Developed Regions,FALSE,male_age4,45302,9278,8486,9438,14000,62000,1.3685929981016292
196,Cyprus,B,Less Developed Regions,FALSE,male_age5,42313,7685,6650,8435,12000,51000,1.2053033346725592
196,Cyprus,B,Less Developed Regions,FALSE,male_age6,39016,5616,5536,6932,8300,38000,0.9739594012712733
196,Cyprus,B,Less Developed Regions,FALSE,male_age7,36918,4940,4671,5330,6100,31000,0.839698791917222
196,Cyprus,B,Less Developed Regions,FALSE,male_age8,36218,3873,3629,4268,4000,24000,0.6626539289855873
196,Cyprus,B,Less Developed Regions,FALSE,male_age9,31495,3460,3564,3226,2700,19000,0.6032703603746626
196,Cyprus,B,Less Developed Regions,FALSE,female_age0,35464,4189,5451,3440,1800,34000,0.9587187006541845
196,Cyprus,B,Less Developed Regions,FALSE,female_age1,43849,10106,11869,7283,10000,78000,1.7788319003854136
196,Cyprus,B,Less Developed Regions,FALSE,female_age2,46448,14362,15261,14519,14000,81000,1.7438856355494317
196,Cyprus,B,Less Developed Regions,FALSE,female_age3,46569,16369,14908,16621,15000,69000,1.4816723571474586
196,Cyprus,B,Less Developed Regions,FALSE,female_age4,46631,14725,14171,14769,14000,63000,1.3510325748965282
196,Cyprus,B,Less Developed Regions,FALSE,female_age5,44924,11902,9569,12498,13000,56000,1.2465497284302378
196,Cyprus,B,Less Developed Regions,FALSE,female_age6,40375,8577,7163,8532,10000,42000,1.0402476780185759
196,Cyprus,B,Less Developed Regions,FALSE,female_age7,38864,6531,5311,6110,7700,34000,0.8748456154796213
196,Cyprus,B,Less Developed Regions,FALSE,female_age8,35538,4726,3602,4624,4900,26000,0.7316112330463166
196,Cyprus,B,Less Developed Regions,FALSE,female_age9,33494,3945,3795,3168,3200,20000,0.5971218725741924
203,Czechia,C,More Developed Regions,TRUE,male_age0,249956,6612,6449,7790,3100,270000,1.080190113459969
203,Czechia,C,More Developed Regions,TRUE,male_age1,241192,14677,12418,18171,19000,490000,2.0315765033666127
203,Czechia,C,More Developed Regions,TRUE,male_age2,323510,28126,24840,31604,30000,480000,1.4837253871595932
203,Czechia,C,More Developed Regions,TRUE,male_age3,367890,34600,36526,40934,29000,400000,1.087281524368697
203,Czechia,C,More Developed Regions,TRUE,male_age4,392270,34842,36286,39321,24000,320000,0.8157646518979275
203,Czechia,C,More Developed Regions,TRUE,male_age5,477370,31315,32798,35214,19000,320000,0.6703395688878647
203,Czechia,C,More Developed Regions,TRUE,male_age6,444369,24862,28291,32619,15000,260000,0.5850993206096735
203,Czechia,C,More Developed Regions,TRUE,male_age7,353226,20651,23841,27194,11000,170000,0.48127827509866206
203,Czechia,C,More Developed Regions,TRUE,male_age8,329222,13055,17562,21353,7000,120000,0.36449568983846764
203,Czechia,C,More Developed Regions,TRUE,male_age9,313111,7820,10193,13075,4100,78000,0.24911293439067933
203,Czechia,C,More Developed Regions,TRUE,female_age0,237762,7099,6597,7775,2800,320000,1.3458836988248752
203,Czechia,C,More Developed Regions,TRUE,female_age1,230205,12224,12798,18908,18000,500000,2.1719771508003736
203,Czechia,C,More Developed Regions,TRUE,female_age2,310432,22354,22299,28361,24000,450000,1.449592825481909
203,Czechia,C,More Developed Regions,TRUE,female_age3,349026,27308,29525,32672,23000,400000,1.146046426340731
203,Czechia,C,More Developed Regions,TRUE,female_age4,369024,23909,26761,29178,20000,350000,0.9484477974332293
203,Czechia,C,More Developed Regions,TRUE,female_age5,453037,18640,21871,23902,17000,360000,0.7946370826223906
203,Czechia,C,More Developed Regions,TRUE,female_age6,423578,15137,16322,18983,13000,300000,0.7082520810806983
